A:E0 X:9C Y:00 S:FF P:nvUbdIZc $F48F: AD 02 20  LDA $2002 = #$52
A:52 X:9C Y:00 S:FF P:nvUbdIzc $F492: 20 51 D4  JSR $D451
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:A8 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
